Judul,Topik 1,Topik 2,Topik 3
"RANCANG BANGUN MESIN HOT PRESS UNTUK RECYCLE PLASTIK HDPE DAN KARAKTERISTIK PENGARUH WAKTU TEMPERATURE PEMANAS HOLDING TIME DAN PEMBUKAAN CETAKAN TERHADAP CACAT FLASING, CACAT WARPAGE  DAN KONSUMSI ENERGY",0.002245737163386608,0.9955240660974972,0.0022301967391161587
Analisis Faktor-Faktor Yang Mempengaruhi Kepuasan Pelanggan Indosat Di Wilayah Bangkalan,0.00310107756714262,0.9937807434529244,0.003118178979933076
Faktor-Faktor Yang Mempengaruhi Kepercayaan Konsumen Dalam Menggunakan Jasa Ekspedisi Jalur Nugraha Ekakurir (JNE),0.0017924042260543751,0.0018050087735290963,0.9964025870004165
ANALISIS FAKTOR-FAKTOR DAN PERUMUSAN STRATEGI PENINGKATAN MARKET SHARE SMARTPHONE SAMSUNG (Studi kasus pengguna smartphone samsung di Surabaya) ,0.0022279408005258126,0.9955481816189857,0.002223877580488466
OPTIMASI PEMILIHAN STRATEGI PEMASARAN PRODUK BATIK SUMENEP MENGGUNAKAN METODE DEMATEL DAN ANP,0.9958545149324355,0.002077874366922595,0.002067610700642025
Penerapan Metode PLS dan TRIZ dalam Mengoptimalkan Kepuasan Nasabah Asuransi Bumiputera Cabang Bangkalan,0.001772145493812564,0.996452993729879,0.0017748607763085232
Usulan Perbaikan Tata Letak Fasilitas Pada CV Shintara Jaya dengan Menggunakan Metode Simulasi ARENA,0.42105311590752076,0.0027766715593828587,0.5761702125330964
Perancangan Standar Ukuran Baju Koko dan Tunik dengan Pendekatan Antropometri dan Analisis Multivariat,0.9923345850651455,0.003843614764376879,0.003821800170477711
Analisis Pengaruh Ekuitas Merek Terhadap Tingkat Kepuasan Pelanggan Operator Seluler Tri Menggunakan Analisis Kluster Dan Diskriminan (Studi Kasus Kabupaten Jombang),0.0018973343270210167,0.06998798404848006,0.928114681624499
Faktor-Faktor Meningkatkan Kepercayaan Dalam Keputusan Konsumen Belanja Online Kategori Produk Fashion Pada Media Sosial,0.0023113419396632883,0.9953629271093215,0.002325730951015109
PREFERENSI MAHASISWA UNIVERSITAS TRUNOJOYO MADURA TERHADAP LAPTOP MEREK ACER DAN ASUS MENGGUNAKAN PENDEKATAN KONJOIN,0.001433197516080482,0.0014367188099769419,0.9971300836739426
ANALISIS STRATEGI KERJA SAMA DAN BERSAING (CO-OPETITION) INDUSTRI BATIK TULIS GEDOG TUBAN,0.22705778560631815,0.7714716859258285,0.0014705284678532462
Analisis Daya Saing dan Strategi Pengembangan Pada Produk Prioritas Klaster Industri Berbasis Agro ,0.557956088139672,0.44043590931425947,0.0016080025460684874
Rancang Bangun Aplikasi Alat Penilaian Aktivitas Pengangkatan: WISHA Lifting Analysis Berbasis Android,0.9954869749525453,0.002262780224138459,0.0022502448233161403
KARAKTERISASI PARAMETER TEMPERATUR PEMANASAN DAN WAKTU PEMANASAN DENGAN BEBAN PENEKANAN  15 KG TERHADAP WAKTU INJECTION  DAN MASSA BERAT PLASTIK PADA MESIN INJECTION RECYCLE PLASTIK,0.0018073266911223026,0.0018153767182757623,0.996377296590602
Identifikasi Kecacatan Dan Penyebabnya Pada Produk Genteng Keramik Menggunakan Fuzzy FMEA,0.001800459095562132,0.0018032131904060944,0.9963963277140319
Pengaruh Kualitas Pelayanan Terhadap Kepuasan Masyarakat Lamongan Pada Pembuatan E-KTP,0.0024074761016308175,0.14968781073785561,0.8479047131605135
Pengaruh Pakan dan Vaksinasi Terhadap Keuntungan Ayam Broiler,0.002598822631132537,0.9948026327919979,0.002598544576869569
PENGARUH TEMPERATUR SERTA KECEPATAN SCREW TERHADAP OVALITY DAN KESERAGAMAN DIAMETER FILAMEN HDPE PADA RANCANGAN EKSTRUDER PLASTIK,0.9949875002523858,0.0025100295084266866,0.002502470239187353
"ANALISIS PENILAIAN KONTRIBUSI TEKNOLOGI ""KAMPUNG COKLAT"" UNTUK STRATEGI BERSAING",0.001902940371701972,0.2922390726122257,0.7058579870160724
Deteksi Keausan Pahat Karbida Berdasarkan Cutting Noise pada Proses Pembubutan Menggunakan Metode ANN (Artificial Neural Network),0.9962007245191765,0.00189444847028293,0.0019048270105405723
PENGUKURAN DAN UPAYA PENINGKATAN PRODUKTIVITAS PADA PT GARAM (PERSERO) SUMENEP (Studi Kasus: Pegaraman I Sumenep),0.0020543514018530385,0.9958930834401912,0.0020525651579557875
ANALISIS FAKTOR YANG MEMPENGARUHI KONSUMEN DALAM MEMILIH LEMBAGA BIMBINGAN BELAJAR (LBB) DI BANGKALAN,0.15569021616465947,0.8418214520893571,0.002488331745983505
Pengaruh Konsentrasi dan Frekuensi Pemberian Pupuk Organik Biosama pada Berat Total Panen Jamur Tiram,0.0021482405467505112,0.9957201023204008,0.002131657132848766
perancangan dan implementasi sistem pengukuran kinerja agen pemasaran dengan menggunakan metide human resource scorecard (studi kasus PT AJB Lamongan),0.6858112479244487,0.31211584266513315,0.0020729094104181543
Srategi Pengembangan Pariwisata Di Sumenep dengan Metode Multi Attribute Utility Theory (MAUT),0.09710799271704428,0.0020163298425014534,0.9008756774404543
"PERANCANGAN PENILAIAN KINERJA KARYAWAN KONTRAK BERDASARKAN KOMPETENSI SPENCER DAN SISTEM UPAH DI PERUSAHAAN DAERAH AIR MINUM ""SUMBER POCONG"" BANGKALAN",0.0019378409464355375,0.9961337478792138,0.0019284111743506631
Pengaruh Perlakuan Pakan Alami Dan Frekuensi Pakan Tambahan Terhadap Berat Udang Vannamei,0.3140642858688739,0.6837076628080907,0.002228051323035311
ANALISIS STRATEGI PENGEMBANGAN LEMBAGA BIMBINGAN BELAJAR (LBB) PRIMAGAMA DENGAN BLUE OCEAN STRATEGY,0.9967221280627153,0.0016386875941571644,0.0016391843431275944
Pengaruh massa plastik dan putaran pisau mesin crusher terhadap persentase plastik tercacah menggunakan desain experimen,0.9945284882003472,0.002742653008664915,0.0027288587909879533
"REDESIGN MESIN PENCACAH PLASTIK DENGAN
MENGGUNAKAN METODE REVERSE ENGINEERING ",0.9946508269622135,0.0026911052368345676,0.0026580678009518635
KEPUTUSAN PEMBELIAN PRODUK BATIK PADA PANGSA PASAR MAHASISWA UNIVERSITAS TRUNOJOYO MADURA,0.7476613225041243,0.25066946684976904,0.0016692106461066397
ANALISIS PENGARUH VARIASI JENIS DAN KONSENTRASI KITOSAN SEBAGAI PENGAWET ALAMI DAGING AYAM,0.9956267344754729,0.00220450506124604,0.0021687604632810264
Pengaruh Variasi Bahan Pendingin Dan Bahan Penyerap Panas Terhadap Energi Yang Dihasilkan Prototipe Uji Generator Thermoelektrik,0.00219661599198725,0.002191252833772691,0.99561213117424
PENGARUH VARIASI BAHAN TAMBAHAN DAN VARIASI KOMPOSISI BAHAN MADEâ COFFEE TERHADAP DAYA TERIMA KONSUMEN,0.518205473515295,0.48010190360850524,0.0016926228761998117
"PERBAIKAN TATA LETAK GUDANG MENGGUNAKAN METODE SHARED STORAGE PADA KANTOR PENJUALAN PT. SINAR SOSRO (Cabang Bangkalan) 
",0.17108669827067113,0.8265633981744328,0.002349903554896178
"PENGARUH FAKTOR FUNDAMENTAL PERUSAHAAN TERHADAP 
HARGA SAHAM PERUSAHAAN CONSUMER GOODS YANG TERDAFTAR
DI BEI PERIODE 2015 dan 2016 
",0.0017468612182249712,0.996516244044438,0.0017368947373371624
MANAJEMEN RANTAI PASOK TEMBAKAU JENIS BOKABO KABUPATEN SUMENEP,0.9964434504178398,0.001778079780308382,0.0017784698018519505
ANALISIS RISET PEMASARAN ALAS KAKI SISCO (SISMAN CORPORATION ) MENGGUNAKAN ANALISIS CLUSTER ,0.0019532483452937978,0.996098729038752,0.0019480226159543043
"PENERAPAN ANALISIS KONJOIN DALAM MENENTUKAN
PREFERENSI KONSUMEN TERHADAP BEBEK KAMPUS
(Studi Kasus : Divisi Kewirausahaan Bebek Kampus SISMAN)
",0.0019789228717079005,0.2624577072692147,0.7355633698590773
Manajemen Rantai Pasok Tembakau Hilir Kabupaten Pamekasan,0.9964706058371252,0.0017719273171361118,0.001757466845738664
"RANCANG BANGUN MESIN HOT PRESS UNTUK RECYCLE PLASTIK
HDPE DAN KARAKTERISASASI PENGARUH TEMPERATUR 
PEMANASAN,  WAKTU PEMANASAN DAN TEMPERATUR
PEMBUKAAN TERHADAP CACAT DAN KONSUMSI ENERGI 
PENCETAKAN
 ",0.0019313182510333694,0.9961474107169133,0.0019212710320532897
Faktor-faktor Internal yang Mempengaruhi Produktivitas Pegawai PDAM di Kabupaten Pamekasan,0.002133707226476535,0.9957290648757883,0.0021372278977352063
"PENGARUH KOMPOSISI BAHAN, PERENDAMAN JAGUNG DAN LAMA MIXER PADA BROWNIES JAGUNG TERHADAP PENERIMAAN KONSUMEN",0.003420578293012894,0.3952617573239393,0.6013176643830477
"ANALISIS  KELAYAKAN  PENGEMBANGAN  USAHA MENENGAH 
KRIPIK JAMUR
(StudyKasus CV.XYZ)",0.9955903538584032,0.002210572381357428,0.002199073760239417
Penyederhanaan Penggunaan Shift Kerja Pada Lini Produksi Flute Body dan Foot Dengan Konsep 3M Kaizen ,0.0018044047533896865,0.0017882853931688856,0.9964073098534414
Analisis Pengukuran Kinerja Perusahaan Dengan Metode Performance Prism (Studi Kasus : PT. Aquamarine Divindo Inspection),0.002127268151124588,0.9957433757953049,0.0021293560535703957
Pengukuran Produktivitas Produk Herbisida 486 Di Departemen Produksi Menggunakan Metode Oregon Productivity Matrix (Studi Kasus: PT. XYZ),0.0018481910360859484,0.9963088562805602,0.001842952683353918
Penilaian Mutu PT. Garam (Persero) dengan Kriteria Malcolm Baldrige dan Penentuan Prioritas Kriteria Menggunakan Analytic Network Process,0.07106523941117351,0.9272109817332058,0.001723778855620621
Pemilihan Faktor Optimal Parameter Kekasaran Permukaan dan Konsumsi Energi Proses Finishing Pada Mesin Milling,0.0016669232651051172,0.0016597816413071607,0.9966732950935877
"PENENTUAN JARAK TERPENDEK PADA 
PENDISTIBUSIAN KORAN JAWA POS DENGAN 
TRAVELLING SALESMAN PROBLEM 
(STUDI KASUS : BIRO JAWA POS SIDOARJO)
",0.0020429741697765213,0.12208727861537397,0.8758697472148494
Preferensi Konsumen Terhadap Gamis Silmi di Kabupaten Lamongan Meggunakan Konjoin Full Profile,0.9934474895231664,0.003286397618452021,0.003266112858381583
"OPTIMASI PROYEK REPARASI KAPAL
DENGAN PENDEKATAN CPM/PERT
(STUDI KASUS PT X)
",0.8978477867733515,0.10083925158088937,0.001312961645759031
Perencanaan Persediaan Bahan Baku Herbisida 486,0.6507448763545775,0.001960844309413648,0.34729427933600887
PENGARUH SUHU PEMANASAN DAN MEDIA PENDINGIN TERHADAP KETANGGUHAN HARDFACING BAJA SUP 9 MENGGUNAKAN ANOVA ,0.9968032202054405,0.0016017507916176576,0.0015950290029418481
Pengukuran Kinerja Perusahaan Pakan Kucing (Studi Kasus: CV. Bahari Lestarindo),0.0012898078699313505,0.9974219580588122,0.0012882340712565123
"PENERAPAN METODE QUALITY FUNCTION DEPLOYMENT (QFD) UNTUK PENGEMBANGAN PRODUK GAMIS 
(Studi kasus: Hima Fashion)
",0.9965826717394839,0.00171125630832981,0.001706071952186328
Pengendalian Persediaan Bahan Baku Jenis Pupuk Phospat di PT. Suwarni Agro Mandiri ,0.0016070655562212936,0.001589684846564414,0.9968032495972143
"PENGGUNAAN METODE HIRARAC, FTA DAN PENERAPAN RISK MAP UNTUK EVALUASI SERTA REKOMENDASI PERBAIKAN DI AREA PRODUKSI",0.9505281645930606,0.04697588113159348,0.0024959542753459694
"PENGUKURAN KINERJA SUPPLY CHAIN DENGAN PENDEKATAN MODEL SUPPLY CHAIN OPERATION REFERENCE (SCOR) PADA PERUSAHAAN RAJUNGAN
(Studi Kasus PT.Tonga Tiur Putra Cabang Bangkalan)",0.2383245068802988,0.7593184967740729,0.0023569963456282744
Analisis pengaruh pemberian pakan lovebird terhadap proses telu,0.0014531102902135885,0.9970888417850478,0.0014580479247386026
PENGARUH KOMPOSISI KOMPOS DAN PUPUK CAIR EM4 TERHADAP BERAT BUAH MELON (CUCUMIS MELO L.),0.0019408228419842734,0.9961231075625551,0.0019360695954606575
Analisis Penentuan Lokasi Desa Untuk Membangun Gudang Penyimpanan Garam Menggunakan Metode Analisa Pusat Gravitasi di Kabupaten Sumenep dan Kabupaten Pamekasan,0.9957974850259751,0.002103039318546757,0.002099475655478217
" ANALISIS DAN PERBAIKAN KUALITAS DENGAN MENGGUNAKAN
METODE SEVEN TOOLS 
( Studi Kasus PT. ISM, Tbk. Bogasari Flour Mills ) ",0.0018415081055284438,0.9963255119102787,0.001832979984192789
"Analisis Kecacatan Gula Dengan Metode Fault Tree Analysis (FTA)
Studi Kasus :
PG. Krebet Baru I. Bululawang",0.9968867577807671,0.0015577679610448505,0.0015554742581880864
Strategi Pengembangan Usaha pada Usaha Kecil Menengah Teri Crispy di Desa Padelegan Pamekasan,0.0030026569536676494,0.9940225787594014,0.0029747642869310245
PENGARUH VARIASI ARAH SERAT DAN KOMPOSISI KOMPOSIT SERAT ALAMI DENGAN MATRIKS POLYESTER RESIN TERHADAP KETANGGUHAN MATERIAL DALAM MENYERAP ENERGI IMPAK,0.0015203299954278256,0.9969526045351547,0.0015270654694174075
Pengaruh Rasio Kotoran Hewan Dan Sampa Buah Sayur Dengan Menggunakan Starter Buatan Terhadap Laju Volume Yang Dihasilkan,0.91717810587324,0.0034578658732490764,0.0793640282535109
PENGARUH PUPUK ORGANIK CAIR BERBAHAN DASAR LIMBAH ISI PERUT IKAN TERHADAP PERTUMBUHAN TANAMAN SAWI SENDOK (Sawi Pakcoy),0.0017710452139170674,0.001768701128759891,0.996460253657323
Analisis faktor-faktor yang mempengaruhi pertumbuhan kluster industri batik Proppo Kab.Pamekasan dengan pendekatan metode diamond porter,0.0013634509115885113,0.997278299608251,0.0013582494801605675
PENGARUH TINGKAT KEPUASAN DAN LOYALITAS KONSUMEN TERHADAP KINERJA DAN KUALITAS PELAYANAN PT PLN CABANG BANGKALAN,0.0019286325923521712,0.46228428502890223,0.5357870823787455
ANALISIS PRODUKTIVITAS GULA DI PT.PG CANDI BARU SIDOARJO DENGAN MENGGUNAKAN METODE OMAX (OBJECTIVE MATRIX),0.995205967581239,0.002409764327551854,0.002384268091209244
"ANALISIS DAN EVALUASI PERMASALAHAN PENGENDALIAN KUALITAS PADA PERUSAHAAN ROTI
âCV. ANITA FAMILYâ SUMENEP",0.4576089806346414,0.4514615373052471,0.09092948206011157
MESIN HOT PRESS UNTUK RECYCLE PLASTIK DAN PENGARUH FAKTOR PENCETAKAN TERHADAP CACAT,0.002178675269206954,0.9956552697058747,0.0021660550249183778
PENGUKURAN PERFORMANSI ESMOCA BIOMEKANIKA V2 UNTUK ANALISIS BIOMEKANIKA,0.0030541772871548072,0.9938870958694349,0.003058726843410293
Pengukuran Kapasitas Produksi Kitab di CV Percetakan Fajar Menggunakan Metode Rough Cut Capacity Planning (RCCP),0.9972047930672674,0.0013900432272285822,0.0014051637055040383
EVALUASI DAN PENYUSUNAN INTRUKSI KERJA PROSES PEMBUATAN BLADDER BOLA DI DEPARTEMEN BLADDER UNTUK MEMINIMALKAN PRODUK CACAT (STUDI KASUS DI PT. INKOR BOLA PACIFIC),0.0020146694266574843,0.4975141171381853,0.5004712134351572
"Pengurangan Rework dengan Pendekatan Manajemen Risiko beserta Analisis Biaya Kualitas pada Proses Produksi Furniture dengan Menggunakan Metode House Of Risk (HOR) (Studi Kasus: PT.Romi Violeta, Sidoarjo)",0.0018198001331423896,0.0018121717548677126,0.99636802811199
Evaluasi Kebutuhan dan Penataan Tempat Parkir Kendaraan di Universitas Trunojoyo Madura,0.9957027435248035,0.0021425321250307496,0.0021547243501657547
ANALISIS KUALITAS LAYANAN INTERNET INDIHOME PT TELEKOMUNIKASI INDONESIA TBK LAMONGAN DENGAN MENGGUNAKAN PARTIAL LEAST SQUARE ,0.0027475496560055144,0.9944953136323567,0.0027571367116378366
"USULAN PERBAIKAN EFISIENSI PRODUKSI PART CLOSING RIB 
AIRBUS 320 PT. DIRGANTARA INDONESIA (PERSERO) BANDUNG 
DENGAN PENDEKATAN FMEA
",0.0015043453461180119,0.0014944919873752737,0.9970011626665067
Mengidentifikasi Dan Menyusun House Of Quality (HOQ) Produk Mebel Di UKM Kecamatan Pragaan Sumenep,0.0017280831537621276,0.9965343125326269,0.0017376043136110627
"PERBANDINGAN PENGUKURAN ANTROPOMETRI TANGAN MENGGUNAKAN METODE PENGUKURAN MANUAL, SCANNER 2D, DAN FOTOGRAMETRI 
(Tinjauan : waktu yang diperlukan untuk pengukuran dan akurasi hasilnya)
",0.0018017394746841948,0.9963912498928604,0.0018070106324554434
"PERCOBAAN TREADMILL : PENGARUH JENIS MANUALMATERIALHANDLING (MMH), BERAT DAN KECEPATAN, SERTA OPERATOR TERHADAP JUMLAH KALORI YANG DIKELUARKAN",0.0024325207646164774,0.002429900736421831,0.9951375784989617
PENGUKURAN PERFORMANSI ESMOCA V2 RULA UNTUK ASSESSMENT RULA,0.0046757122651416546,0.9906259013538978,0.004698386380960511
Pengukuran Performansi esMOCA V2 REBA untuk Assessment REBA,0.24571104874583932,0.7505457223529173,0.0037432289012433967
Pengukuran Antropometri Mahasiswa Suku Madura,0.0021529933218304197,0.002166984295223162,0.9956800223829464
"RANCANG BANGUN MESIN HOT PRESS GENERASI 2 UNTUK RECYCLE HDPE DAN PENGARUH TEMPERATUR PEMANASAN 130o DAN 160o, WAKTU PEMANASAN 1 MENIT DAN 4 MENIT, TEMPERATUR PEMBUKAAN 75o DAN 90o TERHADAP KUALITAS HASIL CETAKAN",0.20818173446349564,0.7903374464388895,0.001480819097614719
"RANCANG BANGUN MESIN HOT PRESS UNTUK RECYCLE HDPE DAN PENGARUH TEMPERATUR PEMANASAN (140C, 170C), WAKTU PEMANASAN (2, 5 MENIT) DAN TEMPERATUR PEMBUKAAN (80C, 95C) TERHADAP KUALITAS HASIL CETAKAN",0.0017258828460031234,0.7927526506368139,0.205521466517183
"RANCANG BANGUN MESIN PENGERING UNTUK KERUPUK DAN KARAKTERISASI PENGARUH FAN SPEED DAN TEMPERATUR TERHADAP WAKTU PENGERINGAN, BERAT AKHIR DAN KONSUMSI ENERGI",0.9957924179636627,0.002091073213927188,0.0021165088224100103
"RANCANG BANGUN HOT PRESS RECYCLE HDPE DAN PENGARUH TEMPERATUR PEMANASAN (1500C, 180 0C), WAKTU PEMANASAN (3 MENIT, 6 MENIT) DAN TEMPERATUR PEMBUKAAN (850C, 100 0C) TERHADAP KUALITAS HASIL CETAKAN",0.001520162301094603,0.8145707927184107,0.18390904498049454
RANCANG BANGUN DAN PENGUKURAN KINERJA MESIN PENGERING RENGGINANG,0.5107025002589957,0.48736539956825536,0.0019321001727490002
Pendekatan Siklus DMAI dan FMEA Pada Produk Batery Cable di PT.XYZ,0.4635422194721908,0.0016327895361932473,0.534824990991616
Line Balancing Analysis of Autowash Machine (AWM) Products Assembly Line in PT. XYZ,0.0015390072184706793,0.0015438564284756483,0.9969171363530537
ANALISA KESEIMBANGAN LINTASAN PADA LINE ASSEMBLING LED TV PT. ABC,0.6185466721025095,0.0019670008975916477,0.3794863269998989
PERANCANGAN DAN PENGEMBANGAN PRODUK KURSI KULIAH DARI PLASTIK DAUR ULANG MELALUI PENDEKATAN QFD (QUALITY FUNCTION DEPLOYMENT),0.16108863914173957,0.21982159085539885,0.6190897700028616
DMAI and FMEA Concept Approach on Wiring Harness Motor Model Products in PT. IPG 1st Plant,0.0010214150226627923,0.9979597353208193,0.0010188496565179974
Penjadwalan Pembuatan Inboard Outer Fixed Leading Edge di PT. Dirgantara Indonesia (Persero) Menggunakan Algoritma Genetika,0.0013651443704943429,0.6411002638105713,0.3575345918189343
USULAN PERBAIKAN KUALITAS PRODUK PYLON A320 PADA PROGRAM SPIRIT AEROSYSTEM MENGGUNAKAN STATISTICAL QUALITY CONTROL (SQC) DI PT. DIRGANTARA INDONESIA,0.001693429036569157,0.0016862481836924616,0.9966203227797384
Penerapan Multivariate Analysis Of Variance (MANOVA) dalam Mengukur Perbedaan Persepsi Tentang Pelayanan Pasien Rawat Inap di RSUD Kabupaten Sampang,0.0016464486809769055,0.001649786952389352,0.9967037643666338
PEMILIHAN SUPPLIER DAN OPTIMASI PASOKAN BAHAN BAKU DENGAN METODE MIXED INTEGER PROGRAMMING (STUDI KASUS : UKM BARU USAHA desa Padelegan Kecamatan Pademawu Kabupaten Pamekasan),0.7715018251785438,0.0018167865359291248,0.22668138828552709
IDENTIFIKASI POTENSI PERUBAHAN SISTEM MANAJEMAN KESELAMATAN DAN KESEHATAN KERJA UNTUK PENGENDALIAN KECELAKAAN KERJA,0.19574762820759,0.0020090585920153918,0.8022433132003945
"PENGARUH  PAKAN  TAMBAHAN  TEPUNG  BEKICOT  MENTAH  DAN REBUS TERHADAP BERAT TELUR AYAM RAS PETELUR (HYBRID)  
",0.001309295320054953,0.9973792368777847,0.0013114678021602657
" PENERAPAN METODE QFD (QUALITY FUNCTION DEPLOYMENT) UNTUK MENINGKATKAN KUALITAS PRODUK BATIK (Studi Kasus : IKM Batik Peri Kecil Kecamatan Burneh Kabupaten Bangkalan)
",0.9964465011448012,0.0017759696632533382,0.001777529191945476
"PERBANDINGAN METODE P-MEDIAN, P-CENTER, DAN MAXIMAL COVERAGE DENGAN PERBANDINGAN MULTICRITERIA PADA ALIRAN RANTAI PASOK TEMBAKAU BOKABO KABUPATEN SUMENEP",0.9970874493073963,0.0014541917036928558,0.0014583589889108994
FAKTOR-FAKTOR YANG BERPENGARUH TERHADAP PENETAPAN GREEN INDUSTRY PADA PERUSAHAAN SEMEN YANG GO PUBLIC BERDASARKAN STANDART INDUSTRI HIJAU,0.002770598366249558,0.9944527272130053,0.002776674420745247
ANALISIS OVERSTOCK : PENENTUAN KEBIJAKAN PENGELOLAAN PERSEDIAAN PRODUK DI PT. GAYA SUKSES MANDIRI KASEINDO,0.9962179999403487,0.0018893209193670557,0.001892679140284437
"USULAN PERBAIKAN UNTUK MEMINIMASI KECACATAN PADA PRODUK FURNITURE YANG DIAKIBATKAN FAKTOR OPERATOR 
 (Studi Kasus PT Romi Violeta)",0.9952143210964834,0.002384711149737505,0.0024009677537790144
Peningkatan Kualitas Produk Bonang Gamelan Reog Ponorogo Menggunakan Pendekatan House of Quality (HoQ) pada Metode Quality Function Deployment (QFD),0.9956305013187823,0.0021845889061630364,0.0021849097750546317
"MINIMALISASI RISIKO PENURUNAN KUALITAS PRODUK IKAN TERI PADA AKTIVITAS SUPPLY CHAIN DENGAN METODE HOUSE OF RISK (HOR)
",0.00173505632866853,0.17345289420858928,0.8248120494627422
"FAKTOR-FAKTOR YANG MEMPENGARUHI KEPUASAN NASABAH TERHADAP KUALITAS PELAYANAN PEGADAIAN
(Studi Kasus: Pegadaian CP Bangkalan)
",0.0029591198823950603,0.9940639170376919,0.0029769630799130814
Pengukuran Kinerja Perusahaan dengan Metode Integrated Performance Measurement System (IPMS)  (Studi Kasus : PT. Marinal Indoprima Kapedi),0.0022763009695923883,0.9954486903761538,0.0022750086542537716
Pengukuran Antropometri Tangan Anas Usia 8 sampai dengan 12 Tahun di Kecamatan Kamal Untuk Perancangan Mouse,0.002356297854946551,0.002365991665697228,0.9952777104793562
PENGARUH KUALITAS PELAYANAN DAN KINERJA PERUSAHAAN TERHADAP TINGKAT KEPUASAN DAN LOYALITAS PELANGGAN PT ASTRA HONDA MOTOR DI PAMEKASAN,0.0017498862521926914,0.0017552372121915686,0.9964948765356156
PERANCANGAN SISTEM PERSEDIAAN PRODUK JADI MENGGUNAKAN SIC (STATISTIKA INVENTORY CONTROL),0.4005252016363036,0.5981464716185043,0.0013283267451919807
"USULAN PERBAIKAN ALOKASI PENYIMPANAN 
RAW MATERIAL VAP DENGAN METODE 
CLASS-BASED STORAGE ",0.8006365956569014,0.19818342306586012,0.0011799812772384898
"PERBANDINGAN METODE CAMPBELL DUDEK SMITH, PALMER DAN DANNENBRING PADA PENJADWALAN PEMBUATAN 
SUB KOMPONEN HINGE RIB UNTUK MEMINIMASI MAKESPAN ",0.002493932128846574,0.002495726587754625,0.9950103412833987
"ANALISIS PENGENDALIAN PERSEDIAAN BAHAN BAKU DALAM 
USAHA SANDAL MERK SISCO DENGAN METODE ECONOMIC 
ORDER QUANTITY (EOQ).",0.9954503400625851,0.0022711801994130237,0.0022784797380017595
ANALISIS PENGENDALIAN KUALITAS DAN USULAN PERBAIKAN PRODUK SC 9 MM,0.0020496581043574626,0.054951252016788625,0.942999089878854
"Evaluasi Beban Kerja Pengangkut Sampah Dengan Pendekatan Biomekanika Dan Fisiologi Kerja
(Studi Kasus Pekerja Sampah Di Kamal)",0.003428997817190431,0.6626632400921989,0.33390776209061074
"EVALUASI DAN USULAN PERBAIKAN SISTEM LAYANAN
TRIPLE PLAY INDIHOME DI KOTA SEMARANG",0.0024993485397118336,0.9950007334816978,0.0024999179785903077
Peningkatan Kualitas Pelayanan Rumah Sakit dengan Menggunakan Metode Quality Function Development (QFD),0.0027719510573849205,0.002795042722410558,0.9944330062202045
Penerapan Model  Linier Programming Untuk Mengoptimalkan Produksi Pada Industri Sedotan,0.9959618982398228,0.0020179829446038892,0.0020201188155733255
Minimasi Terjadinya Bottleneck di PT. Gaya Sukses Mandiri Kaseindo dengan Pendekatan Simulasi,0.9936859098928058,0.0031522799677824037,0.003161810139411777
STRATEGI PENGENDALIAN RISIKO PADA SUPPLY BAHAN BAKU DENGAN PENDEKATAN MANAJEMEN RISIKO,0.12801842850041986,0.0017821865740280292,0.8701993849255522
Analisis Persediaan Bahan Baku Produk Filter Rokok menggunakan Metode Materail Requirement Planning (MRP) (Studi Kasus: PT. Essentra),0.9959922625353109,0.0019979370768984255,0.002009800387790544
"ANALISIS STRATEGI PENINGKATAN KUALITAS LAYANAN APLIKASI OJEK ONLINE MENGGUNAKAN PENDEKATAN HOUSE OF QUALITY 
(Studi Kasus Ojek Online He-eh Jek)",0.0017113894058535858,0.9965802754652432,0.001708335128903075
Analisis Biomekanika Dan Fisiologi Kerja Pada Pekerja Di UD. MUJI RIZKI Kabupaten Bojonegoro,0.001355289696387408,0.0013492037407084865,0.9972955065629042
"PERENCANAAN PERSEDIAAN BAHAN BAKU SEMEN DENGAN MENGGUNAKAN METODE LOT SIZING
(Studi Kasus : PT. Semen Baturaja PPJ, Bandar Lampung)",0.9957284410708959,0.00202881088386306,0.002242748045240984
"Penerapan Metode HOQ (House Of Quality ) Dan AHP (Analytical Hierrachy Process) Dalam Upaya Peningkatan Kualitas Pelayanan 
(Studi Kasus : JNE (PT. Tiki Jalur Nugraha Ekakurir) Bangkalan)
",0.9976195901672101,0.0011885162280494235,0.0011918936047403928
Rancang Bangun Sistem Informasi Dinas Koperasi dan Usaha Mikro (SIDISKOP) Bangkalan,0.0017035407535584365,0.9965952837663651,0.0017011754800765227
Pengendalian Kualitas Dengan Menggunakan Statistical Quality Control (SQC) Dan FMEA Pada Proses Produksi Pipa PVC Di PT Tjakrindo Mas,0.0015251197605910568,0.9969562808917342,0.0015185993476748132
Perbaikan Proses Untuk Pengemasan Produk dan Meminimasi Kecacatan Pada PT. Karya Bersama Gemilang,0.9970426806086312,0.0014809051664335863,0.0014764142249352513
FAKTOR-FAKTOR YANG MEMPENGARUHI PEMILIHAN PEMBELIAN SAHAM PADA BURSA EFEK INDONESIA,0.995582930991951,0.0022071851766284857,0.002209883831420472
Kebijakan Persediaan Bahan Baku Produk Pipa Poly Vinil Chloride Di PT. Tjakrindo Mas,0.9962496179532017,0.0018808649815255877,0.0018695170652728026
